id,apellido
1571,PORTUGAL
1572,REVELES
1573,REVILLA
1574,SANTA
1575,SOTOMAYOR
1576,TURRUBIATES
1577,ZAGAL
1578,ZUÏ¿½IGA
1579,AMBROCIO
1580,AVENA
1581,BRICEÑO
1582,CHAIRES
1583,CHAVELAS
1584,CHONG
1585,COYOTE
1586,DIOSDADO
1587,ESQUINCA
1588,JOCOBI
1589,JOYA
1590,LAUREANO
1591,MADERO
1592,PALOS
1593,POBLETE
1594,SAGAHON
1595,SUSTAITA
1596,TAH
1597,ALDAY
1598,ALEJOS
1599,BEAS
1600,CANDELARIO
1601,CEH
1602,DAVIS
1603,DE
1604,DE
1605,DUENAS
1606,ESPINAL
1607,GALLO
1608,IÑIGUEZ
1609,MAQUEDA
1610,MTEZ
1611,PARAMO
1612,POLITO
1613,RUBALCAVA
1614,URBAN
1615,VALDIVIEZO
1616,ABADIA
1617,ALBINO
1618,BAAS
1619,BOLIVAR
1620,MANZANERO
1621,NERIA
1622,OSNAYA
1623,REDONDO
1624,REY
1625,SIMBRON
1626,TELLES
1627,ZATARAIN
1628,ZEA
1629,ASCENCION
1630,ATONAL
1631,BASTO
1632,CAÑEDO
1633,DIONISIO
1634,FLETES
1635,HERMIDA
1636,HOIL
1637,MARQUINA
1638,MERLIN
1639,PLATAS
1640,ROJANO
1641,SECUNDINO
1642,TEJERO
1643,VALDERRABANO
1644,VALERIANO
1645,VILLAFAÑA
1646,BANDALA
1647,CASIQUE
1648,DEHESA
1649,GRACIANO
1650,MAGALLON
1651,MARRON
1652,MIJARES
1653,MORADO
1654,MORGAN
1655,NOGUEDA
1656,ORGANISTA
1657,PAULINO
1658,SALDA!A
1659,TABARES
1660,TORIZ
1661,VICARIO
1662,BASTIDAS
1663,CERNA
1664,DE
1665,JORDAN
1666,LABRA
1667,LOAIZA
1668,OLIVAREZ
1669,ORANTES
1670,PERCASTEGUI
1671,PEREGRINO
1672,PEÑUELAS
1673,PLUMA
1674,RUGERIO
1675,VALENZO
1676,YA%EZ
1677,ALTUZAR
1678,AMARILLAS
1679,BALANZAR
1680,CABANAS
1681,CABANILLAS
1682,CAJERO
1683,ESCUTIA
1684,HAAS
1685,IRIGOYEN
1686,MARAVILLA
1687,MONJARAS
1688,PANTI
1689,PE!ALOZA
1690,REQUENA
1691,TOALA
1692,ALVIZO
1693,BERRONES
1694,CANIZALES
1695,CAPISTRAN
1696,CASTILLON
1697,JONGUITUD
1698,PATLAN
1699,PEÏ¿½ATE
1700,SANTIZO
1701,TAFOYA
1702,UVALLE
1703,ABREU
1704,AC
1705,ALMEYDA
1706,ARAMBURO
1707,BURGARA
1708,CHAB
1709,CHIÑAS
1710,DOMINGO
1711,ELIZARRARAS
1712,GALINDEZ
1713,GODINA
1714,HERRADA
1715,LAGOS
1716,MATOS
1717,MONJARAZ
1718,OLIVAR
1719,PIEDRAS
1720,RUBI
1721,SILLAS
1722,AMADO
1723,BENITES
1724,BONIFAZ
1725,BUCIO
1726,CARDOZO
1727,CATZIN
1728,CHAMORRO
1729,DEGOLLADO
1730,ESCORZA
1731,EUSEBIO
1732,GRACIDA
1733,HINOJOS
1734,ISIDORO
1735,MARCELINO
1736,PEÃ¿A
1737,PI%A
1738,REYNAGA
1739,SOLTERO
1740,A!ORVE
1741,ALDAZ
1742,BALLEZA
1743,COBA
1744,CRISANTO
1745,FLORENTINO
1746,MASTACHE
1747,MEXICANO
1748,MODESTO
1749,PEINADO
1750,SANTIS
1751,URREA
1752,ALMADA
1753,BARAHONA
1754,BORQUEZ
1755,BURGUEÑO
1756,HIGAREDA
1757,HUCHIM
1758,IBANEZ
1759,INDA
1760,LIMONES
1761,NAHUAT
1762,PASOS
1763,QUINTO
1764,SILOS
1765,TZAB
1766,ABOYTES
1767,ALTO
1768,ALVIDREZ
1769,AMARAL
1770,BATISTA
1771,BRINDIS
1772,CABA!AS
1773,CAHUN
1774,CANTERA
1775,CARTAS
1776,CESE!A
1777,COSSIO
1778,CUAUTLE
1779,DOROTEO
1780,ESPAÑA
1781,IRACHETA
1782,MAGOS
1783,MESA
1784,ORENDAY
1785,PALLARES
1786,PALOMERA
1787,POLO
1788,RICARDO
1789,SAMPERIO
1790,SANMIGUEL
1791,SASTRE
1792,SEVERIANO
1793,TIZNADO
1794,ANCHONDO
1795,BUTRON
1796,CASTRUITA
1797,CEBREROS
1798,CERROS
1799,COHUO
1800,GAMIÑO
1801,HERAS
1802,HUICOCHEA
1803,ITZA
1804,KOH
1805,MACHORRO
1806,OLAGUE
1807,OMAÑA
1808,ORDO#EZ
1809,ORELLAN
1810,PECINA
1811,QUISTIAN
1812,RETA
1813,SERRATOS
1814,TLAPALE
1815,TZEC
1816,VIDALS
1817,CAMPAS
1818,CAMPILLO
1819,CHIU
1820,COSS
1821,DAZA
1822,ESCARCEGA
1823,FONTES
1824,GUEMEZ
1825,JARILLO
1826,NEPOMUCENO
1827,PIZAÑA
1828,SALAMANCA
1829,TRONCOSO
1830,VIDRIO
1831,VIRAMONTES
1832,AGUIÑAGA
1833,ALDERETE
1834,ALVEAR
1835,BARANDA
1836,BARRUETA
1837,BENAVIDEZ
1838,BENCOMO
1839,BERLANGA
1840,CAMBEROS
1841,COCOLETZI
1842,DE
1843,LAREDO
1844,LEONARDO
1845,MANILLA
1846,MARTIN
1847,MUCIÑO
1848,NU%O
1849,POMPA
1850,PORTALES
1851,REGINO
1852,TACUBA
1853,XOCHIPA
1854,AMIGON
1855,AVENDAÃ¿O
1856,CANELA
1857,CHICO
1858,CIFUENTES
1859,COSTILLA
1860,DE
1861,DEL
1862,ELVIRA
1863,ESCAREÑO
1864,FAZ
1865,GAETA
1866,MONCAYO
1867,PISCIL
1868,PIZARRO
1869,QUERO
1870,RAYO
1871,SALDIERNA
1872,SIORDIA
1873,SOBREVILLA
1874,SONI
1875,TRIGUEROS
1876,TRUJEQUE
1877,VICTORINO
1878,VIVERO
1879,XOCHIHUA
1880,ARIZPE
1881,ARRATIA
1882,BA%UELOS
1883,CAMERO
1884,CIBRIAN
1885,COLON
1886,CORTINAS
1887,CUEVA
1888,CUSTODIO
1889,ESCORCIA
1890,ESTEVA
1891,FAVILA
1892,FONG
1893,GABINO
1894,GOPAR
1895,HERMENEGILDO
1896,JAIMEZ
1897,JIJON
1898,LORETO
1899,MAXIMO
1900,OLACHEA
1901,PALESTINA
1902,PATI!O
1903,QUE
1904,SILVAN
1905,SULUB
1906,SUMANO
1907,TRUJANO
1908,URBIETA
1909,ALCUDIA
1910,ANZUREZ
1911,ATZIN
1912,AZUA
1913,CALLES
1914,COPADO
1915,FERREIRA
1916,GRESS
1917,LANGARICA
1918,MALACARA
1919,MARCHAN
1920,MONTUFAR
1921,MOZO
1922,NAH
1923,NESTOR
1924,PAULIN
1925,PEREGRINA
1926,PROCOPIO
1927,REFUGIO
1928,RUZ
1929,SAGRERO
1930,SALOME
1931,SAMAYOA
1932,SILLER
1933,SOL
1934,UH
1935,VAQUERO
1936,VASCONCELOS
1937,VIDAÑA
1938,VILLARRUEL
1939,ZERTUCHE
1940,ABRAHAM
1941,ALDACO
1942,ALFONZO
1943,ALMENDAREZ
1944,ANDRACA
1945,ARGUMEDO
1946,AVENDAÏ¿½O
1947,BARREDA
1948,BELMONTE
1949,BLANCARTE
1950,CASTA!ON
1951,CHIRINO
1952,CRUCES
1953,CUADRAS
1954,DEL
1955,FERMIN
1956,FITZ
1957,FUERTE
1958,GONZALES
1959,MACEDONIO
1960,MORGA
1961,MU!IZ
1962,OROS
1963,PLANCARTE
1964,RECIO
1965,SAÑUDO
1966,SIGALA
1967,TAGLE
1968,UBALDO
1969,VALENCIANO
1970,VERTIZ
1971,ZARZA
1972,ZEBADUA
1973,CABUTO
1974,CACHO
1975,CACHON
1976,CAMBERO
1977,CAMBRANIS
1978,CANDELAS
1979,CARRIZALEZ
1980,CHAIDEZ
1981,CHANONA
1982,EVARISTO
1983,FACIO
1984,GAMERO
1985,LUENGAS
1986,MANCHA
1987,MATUZ
1988,MOLANO
1989,MONARREZ
1990,MONTEALEGRE
1991,MONTEJANO
1992,MOREIRA
1993,PALAZUELOS
1994,SAMPAYO
1995,SILVEIRA
1996,SOLAR
1997,SUASTE
1998,VILLASE%OR
1999,ALATRISTE
2000,CACH
2001,CASASOLA
2002,COLMENERO
2003,CUTZ
2004,IRIBE
2005,JULIO
2006,KAUIL
2007,MONTA!O
2008,MONTOR
2009,SALES
2010,SANDATE
2011,SANGUINO
2012,SURIANO
2013,TLATELPA
2014,VILLARINO
2015,ARADILLAS
2016,CARRENO
2017,CASTELO
2018,CERRILLO
2019,CHANG
2020,CINTORA
2021,CUNDAPI
2022,KEB
2023,MACARIO
2024,MARINES
2025,NOLAZCO
2026,OCON
2027,PREZA
2028,SAN
2029,TECPA
2030,TOVIAS
2031,XIU
2032,ABUNDEZ
2033,ACERO
2034,ALOR
2035,AMPARO
2036,ARRAZOLA
2037,BE
2038,BERZUNZA
2039,BRISENO
2040,CANTE
2041,CASTOR
2042,CHIQUITO
2043,CLIMACO
2044,COUTIÃ¿O
2045,CUAMATZI
2046,DE
2047,ECHEVARRIA
2048,LECONA
2049,LIERA
2050,MEJORADO
2051,MISS
2052,PANDURO
2053,PAZARAN
2054,REMIGIO
2055,RODEA
2056,ROSILES
2057,TARANGO
2058,TORRE
2059,TREVIZO
2060,VIELMA
2061,ZEPAHUA
2062,AGUAS
2063,ARANO
2064,AUDELO
2065,BOLA!OS
2066,BOLOM
2067,CAMPECHANO
2068,CANTOR
2069,CANTORAN
2070,CECILIO
2071,CESEÑA
2072,CLAUDIO
2073,DEL
2074,DURAZO
2075,ESPINA
2076,LEE
2077,LIBRADO
2078,LLAVEN
2079,LOVERA
2080,LULE
2081,MUÐOZ
2082,NEBUAY
2083,NOTARIO
2084,NOVOA
2085,NU#EZ
2086,OCEGUERA
2087,OYERVIDES
2088,PARRILLA
2089,SAYAGO
2090,TELESFORO
2091,TURRIZA
2092,TZUC
2093,VADILLO
2094,YEBRA
2095,ADRIAN
2096,AISPURO
2097,BASTARRACHEA
2098,BRETON
2099,BRIANO
2100,CASTILLEJA
2101,CIME
2102,CONCEPCION
2103,FERRAL
2104,GARIBO
2105,GENIS
2106,IRINEO
2107,LAVARIEGA
2108,MADARIAGA
2109,MARAÑON
2110,MEZQUITA
2111,MORON
2112,MUKUL
2113,NAJAR
2114,OLAYA
2115,QUIJAS
2116,RADILLO
2117,RIOJAS
2118,SAUZA
2119,SIQUEIROS
2120,TENA
2121,UITZ
2122,VILCHES
2123,VILLALON
2124,ZU#IGA
2125,ABUNDIZ
2126,AGUNDEZ
2127,ALDRETE
2128,ANALCO
2129,BARONA
2130,BATALLA
2131,BELMAN
2132,BERROCAL
2133,BORBOA
2134,CASADOS
2135,CASTAÏ¿½EDA
2136,CUADROS
2137,DIRZO
2138,FERNANDO
2139,FERREYRA
2140,FLORENCIO
2141,GALDAMEZ
2142,GUARDIOLA
2143,IRIARTE
2144,KUK
2145,LUEVANOS
2146,MARTAGON
2147,MONRROY
2148,MONTELLANO
2149,PALENCIA
2150,PE#A
2151,PERAL
2152,PINTADO
2153,PITA
2154,QUINONEZ
2155,QUITERIO
2156,ROMUALDO
2157,ROSILLO
2158,SALAIS
2159,SANTIN
2160,SIMA
2161,TORALES
2162,TOSCA
2163,TOSTADO
2164,VILLAMAR
2165,ALVIRDE
2166,ANCHEYTA
2167,ANGUAMEA
2168,BANOS
2169,BELMONT
2170,BERBER
2171,BURGUETE
2172,CALOCA
2173,CASTAÐEDA
2174,CHARGOY
2175,CLAVEL
2176,DAMASO
2177,DE
2178,DESALES
2179,GANDARILLA
2180,GOCOBACHI
2181,GOYTIA
2182,HIRALES
2183,LABRADA
2184,LADRON
2185,MAGANDA
2186,MALTOS
2187,OLIVOS
2188,PALE
2189,PINON
2190,RENOVATO
2191,SMITH
2192,SOLACHE
2193,TAVAREZ
2194,TLATEMPA
2195,VILLAFRANCA
2196,VILLAREAL
2197,ACOLTZI
2198,AZCONA
2199,BARCENA
2200,BARRA
2201,BARRIGA
2202,BATRES
2203,BAYARDO
2204,BORRAZ
2205,BRACAMONTE
2206,BRACHO
2207,CARDENA
2208,CONDADO
2209,CU
2210,DE
2211,FAUSTINO
2212,GARIBALDI
2213,GUDINO
2214,JOACHIN
2215,LIBREROS
2216,LICON
2217,MARENTES
2218,MITRE
2219,MONTERROSA
2220,NI!O
2221,NOGUERA
2222,NUÑO
2223,OBESO
2224,PONCIANO
2225,REYNADA
2226,SAGAON
2227,SOLER
2228,SONDA
2229,TABAREZ
2230,TAMARIZ
2231,VINIEGRA
2232,ALDABA
2233,BONFIL
2234,CARBALLIDO
2235,CARRETERO
2236,CEDEÑO
2237,CHOLULA
2238,CRISTERNA
2239,CUEN
2240,DONJUAN
2241,ESPONDA
2242,FEREGRINO
2243,HERVER
2244,HUERTAS
2245,INIGUEZ
2246,LAMADRID
2247,LAVIN
2248,MICHUA
2249,MONRREAL
2250,MONTIJO
2251,NABOR
2252,NAFATE
2253,OAXACA
2254,OLASCOAGA
2255,OLMEDA
2256,PANO
2257,PATRACA
2258,PORCAYO
2259,SAN
2260,SANGABRIEL
2261,SANTILLANA
2262,SERENO
2263,TAFOLLA
2264,VIZUET
2265,XICOHTENCATL
2266,AMPARAN
2267,ARGUIJO
2268,AÑORVE
2269,BOHORQUEZ
2270,BRISE%O
2271,BUELNA
2272,CAHUANTZI
2273,CANSINO
2274,CAÑAS
2275,CHAMPO
2276,COMONFORT
2277,DESIDERIO
2278,DOMINGUILLO
2279,DUE%AS
2280,ELORZA
2281,GACHUZ
2282,GALERA
2283,HUIDOBRO
2284,HUITZIL
2285,JARDINES
2286,KUMUL
2287,LAZARIN
2288,LORANCA
2289,MENENDEZ
2290,MESINO
2291,MONFORTE
2292,MONTALVAN
2293,MONTEON
2294,NARCIA
2295,PACHUCA
2296,PARCERO
2297,PASTEN
2298,PISTE
2299,PIÃ¿A
2300,POLICARPO
2301,RECINOS
2302,RICOY
2303,SALDA%A
2304,SALVATIERRA
2305,SIXTOS
2306,TEXIS
2307,TORRIJOS
2308,URQUIZA
2309,VERDEJA
2310,VILLAVERDE
2311,VITELA
2312,YAÃ¿EZ
2313,YEPIZ
2314,ABAN
2315,AGUINAGA
2316,AHEDO
2317,APOLONIO
2318,BAENA
2319,BUGARIN
2320,CAMAS
2321,CAMERAS
2322,CASALES
2323,CENOBIO
2324,CERRITOS
2325,CHIRINOS
2326,CIAU
2327,CRESCENCIO
2328,CUPIL
2329,DENIS
2330,ENCINOS
2331,FAUSTO
2332,GARCILAZO
2333,GARDUZA
2334,GARMA
2335,GERON
2336,GOROCICA
2337,GRAVE
2338,GUINTO
2339,LIÑAN
2340,LONA
2341,LONGINOS
2342,MEJORADA
2343,MEMIJE
2344,MONTERROSAS
2345,MONZALVO
2346,NATIVIDAD
2347,NICANOR
2348,OCAÃ¿A
2349,PALMEROS
2350,PERRUSQUIA
2351,POZAS
2352,PRUDENTE
2353,RAGA
2354,RICAÑO
2355,RONZON
2356,SALDAÏ¿½A
2357,SAN
2358,SILVAS
2359,SUAZO
2360,TENANGO
2361,TEPEPA
2362,TORO
2363,TRUEBA
2364,TUT
2365,VALLADOLID
2366,VEJAR
2367,YEE
2368,ZENIL
2369,ADRIANO
2370,ALBAVERA
2371,AMORES
2372,ANDALON
2373,ANTE
2374,ATANACIO
2375,BAZA
2376,BOLIO
2377,CAHUM
2378,CAL
2379,CAMBRON
2380,CAMPERO
2381,CAREAGA
2382,CARRIZOSA
2383,CECEÑA
2384,CERRITO
2385,CESAR
2386,CRISTINO
2387,CUAHUTLE
2388,CUATECONTZI
2389,DAVID
2390,DE
2391,DE
2392,DE
2393,DORIA
2394,FIMBRES
2395,GEORGE
2396,INCLAN
2397,IRRA
2398,JUNCO
2399,LIZCANO
2400,PACHO
2401,PLASENCIA
2402,PLAZOLA
2403,RGUEZ
2404,SABAS
2405,SESMA
2406,SIGUENZA
2407,TUYUB
2408,URQUIDEZ
2409,ALDUCIN
2410,ANZUETO
2411,AYORA
2412,BRIZUELA
2413,CABRIALES
2414,CALAN
2415,CARLIN
2416,CEJUDO
2417,CHAMU
2418,CHEVEZ
2419,COHETERO
2420,CONCHAS
2421,CONEJO
2422,DECENA
2423,DEVORA
2424,ELIGIO
2425,EMILIANO
2426,ESTEVES
2427,FLORIN
2428,GUADIAN
2429,HERBERT
2430,JAEN
2431,JEREZ
2432,LUPERCIO
2433,LURIA
2434,MANCINAS
2435,MINERO
2436,MOGOLLON
2437,MORALEZ
2438,NAVEZ
2439,NEGRON
2440,NEYOY
2441,NIEBLA
2442,OCANA
2443,ORBE
2444,ORENDAIN
2445,PALOMEC
2446,PESINA
2447,PINAL
2448,PITALUA
2449,POPOCATL
2450,REYNOSA
2451,SANTINI
2452,SOTERO
2453,TARIN
2454,VERONICA
2455,VIRUES
2456,ZERON
2457,ZUNUN
2458,ABONCE
2459,ALBORNOZ
2460,ANZALDO
2461,APREZA
2462,ARZETA
2463,BERNARDO
2464,BOCARDO
2465,BORBOLLA
2466,CAICEROS
2467,CALDERAS
2468,CANIZALEZ
2469,CARPINTEYRO
2470,CELEDON
2471,CERDAN
2472,CHAY
2473,CLETO
2474,DEL
2475,DINORIN
2476,EHUAN
2477,EMETERIO
2478,FERMAN
2479,IBARRIA
2480,LUZ
2481,MARIA
2482,MARTIR
2483,MINJAREZ
2484,MOYAO
2485,MUCINO
2486,NILA
2487,OSTOS
2488,PERUSQUIA
2489,RIOJA
2490,ROSALINO
2491,SANTAELLA
2492,SAURI
2493,SERRA
2494,SOLEDAD
2495,TERRON
2496,VARONA
2497,VENZOR
2498,VILLAFAN
2499,VUELVAS
2500,YAÐEZ
2501,ZORRILLA
2502,ALAMILLO
2503,ALBITER
2504,ARCIGA
2505,ARMIJO
2506,ATONDO
2507,BA!OS
2508,BARCELO
2509,BELMARES
2510,BROCA
2511,CALIHUA
2512,CANTABRANA
2513,CASTA#EDA
2514,CENDEJAS
2515,DEL
2516,DEL
2517,DIAS
2518,DURANTE
2519,EUFRACIO
2520,GANTE
2521,GARATE
2522,GOMORA
2523,GOROSTIETA
2524,GUIDO
2525,GUIJARRO
2526,ITURRALDE
2527,LACUNZA
2528,LEYTE
2529,MARTEL
2530,MAURO
2531,MENTADO
2532,MESINA
2533,MOLAR
2534,MORTERA
2535,NAVIDAD
2536,ORDO!EZ
2537,PILLADO
2538,PRUDENCIO
2539,RIESTRA
2540,SOMBRA
2541,SUSANO
2542,TECO
2543,TECOLAPA
2544,TITO
2545,TORRALBA
2546,ULIN
2547,VALERDI
2548,XICOTENCATL
2549,YA!EZ
2550,YBARRA
2551,ZAFRA
2552,ZARRAGA
2553,ANDA
2554,ARAUZ
2555,ARRIOJA
2556,BACASEGUA
2557,BAYLON
2558,BERRELLEZA
2559,CARI!O
2560,CASTELLANO
2561,CENTURION
2562,CERNAS
2563,CHULIM
2564,CUATEPOTZO
2565,CURA
2566,FERRAEZ
2567,FILIO
2568,FRAYRE
2569,GARCIDUEÑAS
2570,GENCHI
2571,GLEZ
2572,GUERECA
2573,HAM
2574,INES
2575,INIESTRA
2576,ISIORDIA
2577,LARRAÑAGA
2578,LLERENAS
2579,MACIP
2580,MAGALLAN
2581,MASCAREÑO
2582,MATADAMAS
2583,MAXIMINO
2584,MONSALVO
2585,MOZQUEDA
2586,MURGA
2587,NOVAS
2588,OROSCO
2589,PAUL
2590,PEGUEROS
2591,PEREIDA
2592,PIMIENTA
2593,QUI%ONES
2594,RAMALES
2595,RESENDIS
2596,RICALDE
2597,ROSTRO
2598,SALDA#A
2599,SANTIBANEZ
2600,SANVICENTE
2601,SILVANO
2602,TIENDA
2603,TURIJAN
2604,UITZIL
2605,UREÑA
2606,VALDESPINO
2607,VILLAFANA
2608,VILLANO
2609,XOTLANIHUA
2610,YERVES
2611,ZAMACONA
2612,ARIZAGA
2613,ARMENGOL
2614,ARRONIZ
2615,BARQUERA
2616,BAYONA
2617,BETANZO
2618,BIELMA
2619,CARRASQUEDO
2620,COUTIÑO
2621,DE
2622,DENA
2623,EB
2624,ELIZARRARAZ
2625,ESTUPIÑAN
2626,FABILA
2627,FEDERICO
2628,FISCAL
2629,GALAZ
2630,GORDIANO
2631,GUMETA
2632,LARUMBE
2633,LIBORIO
2634,LOPE
2635,MAGA#A
2636,MEDINILLA
2637,MERLO
2638,MIRAMON
2639,MOJARRO
2640,MOSCOSO
2641,NUNCIO
2642,ORTELA
2643,PANCARDO
2644,PAVIA
2645,PICOS
2646,PINALES
2647,PLACIDO
2648,POLA
2649,PORFIRIO
2650,PUCHETA
2651,RABANALES
2652,REVUELTA
2653,RUEDAS
2654,SARIÑANA
2655,SENA
2656,TEPOLE
2657,TEPOX
2658,TEXTA
2659,TIZAPA
2660,TLASECA
2661,TUXPAN
2662,URE%A
2663,VALLIN
2664,WILSON
2665,ALTAMIRA
2666,ANELL
2667,ARRAZATE
2668,ATRIANO
2669,AVELLANEDA
2670,BARCO
2671,BARTOLON
2672,BASTIAN
2673,BRAULIO
2674,BRICE#O
2675,BUITRON
2676,BURGOIN
2677,CAAMAÑO
2678,CARIÑO
2679,CASTAN
2680,CEBADA
2681,CRIOLLO
2682,DAMAS
2683,DE
2684,DEAQUINO
2685,DEL
2686,DONATO
2687,FERREL
2688,FLORIANO
2689,FRANQUEZ
2690,FUERTES
2691,GALLAGA
2692,GAMEROS
2693,GRANIEL
2694,HERREJON
2695,LANDETA
2696,LAVALLE
2697,MAGA!A
2698,MEDEROS
2699,MEMBRILLO
2700,MOLINAR
2701,MORANCHEL
2702,MULATO
2703,MUT
2704,MUZQUIZ
2705,NICASIO
2706,NURICUMBO
2707,OBANDO
2708,ORDOÃ¿EZ
2709,ORIGEL
2710,PRIOR
2711,PRUNEDA
2712,PUON
2713,QUESADA
2714,QUI!ONES
2715,RITO
2716,SAPIEN
2717,SEVERO
2718,SICAIROS
2719,TIERRABLANCA
2720,TORRUCO
2721,VIQUEZ
2722,VISOSO
2723,ZAVALZA
2724,ZENON
2725,ANGOA
2726,ANTUNA
2727,ARCADIA
2728,ARCEGA
2729,ARELLANOS
2730,BANDERA
2731,BEJAR
2732,BONOLA
2733,BORJON
2734,CABADA
2735,CAMPAÑA
2736,CAZARIN
2737,CEBRERO
2738,CHIO
2739,CITALAN
2740,COLCHADO
2741,COMPARAN
2742,CONTLA
2743,DE
2744,DE
2745,ESPERON
2746,FERRA
2747,FERREIRO
2748,FERRUSCA
2749,GARDU!O
2750,GAVIA
2751,GODINES
2752,GUDIÃ¿O
2753,GUITRON
2754,HERNADEZ
2755,HESIQUIO
2756,IC
2757,INIESTA
2758,IX
2759,KURI
2760,LAZOS
2761,MACUIL
2762,MARGARITO
2763,MATURANO
2764,MAVIL
2765,MENEZ
2766,MERLOS
2767,MESTA
2768,MEXIA
2769,MICHACA
2770,MONJE
2771,NARRO
2772,NIEVA
2773,NIGENDA
2774,NORIA
2775,NUÐEZ
2776,ORDU!A
2777,PESCADOR
2778,PEÑUÑURI
2779,PONCE
2780,QUEBRADO
2781,QUIRARTE
2782,RAZURA
2783,TENIENTE
2784,TLAPA
2785,TORAYA
2786,UNZUETA
2787,URANGA
2788,VERDEJO
2789,VINALAY
2790,ZANABRIA
2791,ZEQUERA
2792,ZOZAYA
2793,ABASCAL
2794,ACATITLA
2795,AMATECO
2796,ANACLETO
2797,AVI%A
2798,BAIZABAL
2799,BALLINA
2800,BAROJAS
2801,BASALDUA
2802,BATUN
2803,BENHUMEA
2804,BLANQUETO
2805,BORRAYO
2806,BUENTELLO
2807,CALLEROS
2808,CANDELA
2809,CARLON
2810,CARMEN
2811,CARPINTERO
2812,CARVALLO
2813,CASAREZ
2814,CHAGOLLA
2815,COLCHERO
2816,COTERO
2817,COVA
2818,ERAZO
2819,EVIA
2820,GAMAS
2821,HIJAR
2822,IBA!EZ
2823,ILDEFONSO
2824,INTERIANO
2825,ITURRIAGA
2826,LAVADORES
2827,LEDON
2828,LEONIDES
2829,MATU
2830,MECOTT
2831,MEDECIGO
2832,MEZQUITIC
2833,NANGO
2834,NICIO
2835,NIÏ¿½O
2836,NOGALES
2837,NOGUERON
2838,NOVA
2839,OLAZARAN
2840,ORELLANA
2841,PALOMAR
2842,PECERO
2843,PINELO
2844,PORTES
2845,QUINTAS
2846,RIVEROS
2847,RODELO
2848,RUPERTO
2849,SANTIESTEBAN
2850,SILGUERO
2851,SIXTO
2852,SOJO
2853,TICANTE
2854,TIERRAFRIA
2855,TRIGO
2856,URQUIZO
2857,US
2858,VIOLANTE
2859,VIZCAYA
2860,WENCES
2861,ALVITER
2862,ANTILLON
2863,APAEZ
2864,AROCHE
2865,AVENDA!O
2866,BACELIS
2867,BERRA
2868,BIBIAN
2869,BLANQUET
2870,CARACHURE
2871,CARAPIA
2872,CASTAÃ¿ON
2873,CASTAÏ¿½ON
2874,CASTILLERO
2875,CATZIM
2876,CELIO
2877,CHONA
2878,COLLINS
2879,CORTE
2880,COTE
2881,CUMPLIDO
2882,DE
2883,DE
2884,DONDIEGO
2885,DORAME
2886,EROSA
2887,GERVASIO
2888,GUEMES
2889,LAGARDA
2890,LAZALDE
2891,LIZARDI
2892,MACHAIN
2893,MALVAEZ
2894,MARINA
2895,MAULEON
2896,MESTIZA
2897,MONTECILLO
2898,MOYEDA
2899,NERY
2900,OCEJO
2901,ORTUÑO
2902,PARRAL
2903,PASTENES
2904,PEDRERO
2905,PETO
2906,PICON
2907,QUILANTAN
2908,ROSSANO
2909,SAGUILAN
2910,SANDEZ
2911,SOLANA
2912,TISCAREÑO
2913,TLATENCHI
2914,TOLOSA
2915,TOTO
2916,TOXQUI
2917,UREIRO
2918,VANOYE
2919,VILLAZANA
2920,XOCUA
2921,YERENA
2922,AGRAZ
2923,AGUNDIS
2924,ALVISO
2925,ANDREW
2926,BALEON
2927,BARREDO
2928,BORUNDA
2929,BRAGA
2930,CAMPOSECO
2931,CANDANEDO
2932,CARNALLA
2933,CARRADA
2934,CASTAÃ¿EDA
2935,CASTAÑOS
2936,CEDENO
2937,CIH
2938,CIRIACO
2939,DE
2940,DERAS
2941,ELENES
2942,ERIVES
2943,ESPANA
2944,GARCÍA
2945,GAUCIN
2946,GAZGA
2947,HUICAB
2948,LAINES
2949,LEANDRO
2950,LEVARIO
2951,LÓPEZ
2952,MADRAZO
2953,MALERVA
2954,MELECIO
2955,MELENDRES
2956,MINJARES
2957,MIRAFUENTES
2958,MONJARDIN
2959,MU%IZ
2960,OCADIZ
2961,ORDO%EZ
2962,ORDU!O
2963,OVILLA
2964,PADUA
2965,PEQUEÑO
2966,PICASSO
2967,PRESTEGUI
2968,QUIAHUA
2969,RAVELL
2970,RECENDIZ
2971,RODELA
2972,SANTA
2973,SARAO
2974,SARELLANO
2975,SARTILLO
2976,SAYNES
2977,SERAPIO
2978,SILERIO
2979,SOBRINO
2980,SOLORZA
2981,SORCIA
2982,TEHOZOL
2983,TERCERO
2984,TEYSSIER
2985,TRASVIÑA
2986,TRILLO
2987,TZOMPANTZI
2988,VALOIS
2989,VIANA
2990,VILLAFRANCO
2991,XALA
2992,XALTENO
2993,XOCHICALE
2994,ZONGUA
2995,ZUBIA
2996,ZUÐIGA
2997,ALBA!IL
2998,ALMODOVAR
2999,AMECA
3000,ANORVE
3001,ANRUBIO
3002,ARECHEGA
3003,ARRAMBIDE
3004,BALANDRAN
3005,BALTIERRA
3006,BENAVENTE
3007,BERMAN
3008,BUTANDA
3009,CACIQUE
3010,CANEPA
3011,CARRE!O
3012,CELEDONIO
3013,CHORA
3014,CIRILO
3015,COPALCUA
3016,CRISANTOS
3017,ESPINOLA
3018,ESPIRICUETA
3019,GARRAFA
3020,GASGA
3021,IXMATLAHUA
3022,LAPARRA
3023,LEGASPI
